latitude,longitude,category,name
48.82067910000001,2.3091364,school,École élémentaire Georges Cogniot
48.837406200000004,2.4163948000000013,school,École Élémentaire Charles Digeon
48.853551100000004,2.4188087999999963,school,École maternelle Françoise Dolto
48.853658399999986,2.4195640999999966,school,École primaire Paul Bert
48.8517486,2.388114499999999,school,École maternelle publique Souzy
48.84607660000001,2.3773447999999973,school,École élémentaire Diderot
48.82398549999999,2.3047240999999974,school,École primaire Fernand Léger
48.824075900000004,2.3051360999999995,school,École Maternelle Fernand Léger
48.82343780000001,2.2953335999999984,school,École élémentaire Marceau
48.866345599999995,2.4118040999999995,school,École maternelle Le Vau
48.866818600000016,2.4119143000000007,school,École primaire B
48.8583135,2.416825399999998,school,École Victor Hugo
48.903055,2.3336363999999996,school,Lycée Auguste Blanqui
48.83724310000001,2.4025512000000018,school,École Maternelle Daumesnil
48.837351399999996,2.4035461000000007,school,École élémentaire du Général Michel Bizot
48.870830799999986,2.4178081999999943,school,Collège Privé Ogec Saint-Benoit de l'Europe
48.8504321,2.3997456,school,École maternelle des Grands Champs
48.8896469,2.3793519999999964,school,Collège Wolfgang Amadeus Mozart
48.83766150000002,2.4169855000000036,school,École maternelle Charles Digeon
48.8763168,2.3770933,school,École Élémentaire Simon Bolivar
48.865424100000006,2.3442543000000007,school,Collège César-Franck
48.8569463,2.364809299999996,school,École primaire privée Sainte-Geneviève du Marais
48.87896750000001,2.3644249999999998,school,Centre Inter Entreprise de Formation en Alternance
48.88031349999999,2.3898476999999962,school,École élémentaire Compans
48.8801882,2.3901265999999994,school,École élémentaire Brunet
48.88028340000001,2.3902661000000007,school,École maternelle Brunet
48.8811978,2.3776297000000004,school,Lycée général et technologique Henri Bergson
48.885268800000006,2.367620400000002,school,École maternelle Tanger
48.84758979999999,2.2408257999999996,school,Anacours
48.8807138,2.3630378000000016,school,École privée Saint-Laurent
48.86330530000001,2.274209800000001,school,Les petits chaperons rouges
48.8573746,2.2819235999999985,school,École élémentaire Chernoviz
48.8704903,2.3741798000000016,school,École maternelle Piver
48.88558799999999,2.3605113999999983,school,École Polyvalente Pajol
48.8371125,2.4029059,school,École élémentaire Daumesnil
48.843948700000006,2.3088832000000026,school,Collège privé Blomet
48.87467480000001,2.3342005999999977,school,EF Paris
48.85474140000001,2.3904845000000017,school,École du thé
48.840840500000006,2.389458599999998,school,École maternelle Élisa Lemonnier
48.8623196,2.2759652000000012,school,Colegio Español Frederico Garcia Lorca
48.830664000000006,2.3204531000000004,school,École Maternelle Hippolyte Maindron
48.830429,2.3205551999999994,school,École Élémentaire Hyppolite Maindron
48.817592600000005,2.3222225000000005,school,École élémentaire Raymond Queneau
48.8257509,2.3631735000000003,school,École élémentaire Beaudricourt
48.86958090000001,2.360277000000001,school,École primaire publique Lancry
48.842372,2.2593632,school,Actif Tutor
48.89105200000001,2.3649117999999976,school,École élémentaire de Torcy
48.89107310000001,2.364654300000002,school,École maternelle de Torcy
48.88882420000001,2.3587929999999995,school,École Élémentaire Doudeauville
48.8883978,2.3596464000000004,school,École maternelle Marx Dormoy
48.8815666,2.320240599999998,school,Collège Chaptal
48.88388139999999,2.3289545000000005,school,Collège Jules Ferry
48.87855129999999,2.319183099999996,school,École maternelle privée Le Petit cours du Rocher
48.8431786,2.411811299999996,school,Section d'enseignement général et professionnel adapté du Collège Germaine Tillion
48.8447201,2.412303100000001,school,École élémentaire Lamoricière Eb
48.81893980000001,2.466642799999999,school,Lycée général et technologique privé Robert Schuman
48.819087200000006,2.4662054999999983,school,Lycée professionnel privé Robert schuman
48.81796320000001,2.4630478,school,École primaire privée Bilingue Montessori
48.85016999999999,2.4001959999999993,school,École élémentaire de la Plaine
48.8380692,2.3003945999999975,school,École le Cordon Bleu
48.8803471,2.2968237999999985,school,École primaire Publique Laugier
48.8813107,2.377865799999998,school,Collège Henri Bergson
48.8795792,2.3764981000000023,school,Collège privé Lucien de Hirsch
48.881469,2.378877000000001,school,Section d'enseignement général et professionnel adapté du Collège Edouard Pailleron
48.875510900000016,2.3646373999999994,school,École maternelle Hôpital Saint-Louis
48.879743899999994,2.376165799999998,school,École Élémentaire Privée Lucien de Hirsch
48.875872799999996,2.3354163000000017,school,Cours Clapeyron
48.8826732,2.375722399999998,school,École maternelle Carrel
48.882653699999985,2.3762378000000015,school,Lycée professionnel Armand Carrel
48.88261940000001,2.3768507000000008,school,École élémentaire Armand Carrel
48.880041799999994,2.4142029999999983,school,École primaire privée Notre-Dame
48.8367348,2.4707942,school,Collège privé Albert de Mun
48.838517700000004,2.4717036000000023,school,Collège privé Montalembert
48.83695540000001,2.4706290000000006,school,Lycée général privé Albert de Mun
48.8386385,2.4718918999999984,school,Lycée général privé Montalembert
48.837489,2.4703492000000007,school,École primaire privée Albert de Mun
48.8383102,2.4714714999999985,school,École primaire privée Montalembert
48.8547555,2.3384627999999963,school,Insititut d'Osthéopathie Dauphine
48.8859512,2.3781915999999983,school,Collège Sonia Delaunay
48.8909107,2.3755162999999984,school,École primaire Mathis
48.886047,2.379150900000002,school,École Primaire Tandou
48.8963026,2.3353980000000036,school,École maternelle Belliard
48.8963303,2.335662799999998,school,École élémentaire Belliard
48.89583689999999,2.3327652999999993,school,Collège Hector Berlioz
48.89682919999999,2.3353389000000013,school,École maternelle Paul Abadie
48.8564313,2.4002327000000023,school,École maternelle Réunion
48.88307880000001,2.328528899999998,school,École Maternelle Bruxelles
48.88328159999999,2.328739599999999,school,École Élémentaire Bruxelles
48.818981900000004,2.3217286999999986,school,École élémentaire François Rabelais
48.8190769,2.321320700000003,school,École maternelle François Rabelais
48.8696974,2.303427599999998,school,EFAP Paris
48.87815690000001,2.2900401999999986,school,École Maternelle Colonel Moll
48.8919624,2.345994000000003,school,Lycée professionnel Suzanne Valadon
48.8435767,2.3965557000000004,school,École élémentaire Picpus
48.887053099999996,2.388131099999997,school,École primaire Jean Jaurès
48.852622800000006,2.391473500000002,school,Lycée général et technologique privé Les Petits Champs
48.81517339999999,2.458907700000001,school,École maternelle Gravelle
48.840038400000005,2.3577298999999985,school,École primaire Privé École du Cerene
48.8407685,2.3562596999999994,school,Collège Privé Sœur Rosalie
48.840784800000016,2.356252200000005,school,Lycée général privé Louise de Marillac
48.8408017,2.356246499999997,school,École Élémentaire Privée Sœur Rosalie
48.857543199999995,2.363186699999995,school,Collège Victor Hugo
48.84265829999999,2.307300199999998,school,Collège Georges Duhamel
48.827238,2.3220816999999982,school,École maternelle Antoine Chantin
48.84233050000001,2.307542,school,École maternelle Volontaires
48.82472390000001,2.359492000000001,school,École maternelle Auguste Perret
48.82480509999999,2.3598326,school,École élémentaire Auguste Perret
48.836633400000004,2.4095667000000005,school,Section d'enseignement professionnel du Lycée polyvalent Elisa Lemonnier
48.838469399999994,2.4012890999999996,school,École privée française d'Enseigement technique
48.85086509999999,2.406538399999998,school,Collège Lucie Faure
48.85098469999999,2.407151999999996,school,École maternelle Maraîchers
48.85100739999999,2.406526999999998,school,École primaire publique Pyrénées T
48.85923919999999,2.2857472999999997,school,Collège privé Saint-Louis de Gonzague
48.880339500000005,2.373860699999999,school,École maternelle Sadi Lecointe
48.8387714,2.4093331999999976,school,Collège Paul Valéry
48.83986939999999,2.418288399999999,school,Collège privé Saint-Michel de Picpus
48.83970829999999,2.4096055999999977,school,Lycée général Paul Valéry
48.8396415,2.4181891999999983,school,Lycée général privé Saint-Michel de Picpus
48.843252,2.3116523,school,Collège Buffon
48.8551119,2.2777074,school,Collège privé Saint-Jean de Passy
48.843417300000006,2.3127953999999993,school,Lycée des métiers de l'optique Fresnel
48.854794,2.2780022999999967,school,Lycée privé Saint-Jean de Passy
48.82809950000001,2.3190414000000024,school,École élémentaire privée La Bruyère-Sainte-Isabelle
48.85531989999999,2.277482999999996,school,École élémentaire privée Saint-Jean de Passy
48.8849791,2.3863828999999965,school,Living School
48.843630999999995,2.3100918999999998,school,Collège de Staël
48.8435379,2.311449799999999,school,Lycée général Buffon
48.824919300000005,2.3605912999999985,school,École élémentaire de Choisy
48.8414633,2.2783963999999988,school,École maternelle Gutenberg
48.8237489,2.3639942000000023,school,École maternelle Simone Weil
48.889964000000006,2.3196701000000006,school,École maternelle Brochant
48.8610229,2.310904299999999,school,Inlingua
48.8896912,2.3180348000000004,school,École élémentaire Lemercier
48.8763131,2.3776102999999993,school,École maternelle Simon Bolivar
48.81765320000001,2.3606248000000005,school,École maternelle et primaire Henri Schili
48.8786894,2.394598299999998,school,École élémentaire Eugénie Cotton EA
48.8602122,2.385835999999997,school,École maternelle Merlin
48.836747700000004,2.3065081000000016,school,Lily School Paris
48.84309760000001,2.296776400000001,school,Collège Camille Sée
48.8431466,2.2976355,school,Lycée général Camille Sée
48.89481839999999,2.3632575999999963,school,Lycée professionnel privé Marcel Lamy
48.880705,2.297630299999997,school,École Maternelle des Renaudes
48.8447327,2.391113699999999,school,École Ganénou
48.8482895,2.408472800000003,school,Collège Maurice Ravel
48.8479317,2.408467799999999,school,Lycée général et technologique Maurice Ravel
48.8603902,2.279954300000002,school,Cours Tocqueville
48.871801899999994,2.3638643,school,École Marseille
48.8199754,2.3122107999999995,school,École primaire Yaguel Yaacov
48.81979799999999,2.3189426999999974,school,École Jeanne d'Arc
48.83057899999999,2.319535299999997,school,Lycée Municipal d'Adultes Philippe Leclerc de Hauteclocque
48.8478188,2.3317287999999974,school,École privée Bossuet
48.8548397,2.3327629999999964,school,Collège Jacques Prévert
48.8325364,2.3417797000000005,school,Collège privé Notre-Dame de France
48.83141809999999,2.3371742999999983,school,Cours privé Alfred de Musset
48.8323294,2.342759500000001,school,Lycée général privé Notre-Dame de France
48.8329977,2.3417897999999995,school,École primaire privée Notre-Dame de France
48.8713019,2.4091674999999966,school,École maternelle Pierre Foncin
48.8679628,2.4027678999999997,school,École maternelle Surmelin
48.8677994,2.403264899999999,school,École primaire Bretonneau
48.8840985,2.3910764000000007,school,École élémentaire Manin
48.85240789999999,2.3158257999999967,school,Collège Victor Duruy
48.8503322,2.3249809000000004,school,Cours Montaigne
48.8508952,2.3189046999999965,school,Cours Thérèse Chappuis (École secondaire privée)
48.8518778,2.332161699999996,school,Lycée polyvalent Maximilien Vox-Art-Dessin
48.84977169999999,2.319683600000003,school,Lycée polyvalent privé Albert de Mun
48.851979400000005,2.3321638999999994,school,Section d'enseignement professionnel du Lycée polyvalent Maximilien Vox
48.8466762,2.3247815999999992,school,Section d'enseignement professionnel du Lycée polyvalent privé Saint-Nicolas
48.84704539999999,2.2823055999999995,school,Collège Guillaume Apollinaire
48.86044520000001,2.302003200000001,school,Collège Privé L'Alma
48.842885100000004,2.2858301,school,Collège privé Sainte-Elisabeth
48.859821800000006,2.296050799999997,school,Cours Fidès (École secondaire privée)
48.8483065,2.294906199999998,school,École bilingue internationale de Paris
48.86046410000001,2.3021393999999984,school,Institut Privé de l'Alma (École Secondaire Privée )
48.84709980000001,2.2839749000000054,school,ÉCOLE MAIGRET
48.8479899,2.2925351999999997,school,Lycée général et technologique Roger Verlomme
48.843121,2.285256700000004,school,Lycée général privé Sainte-Elisabeth
48.8468354,2.282396099999998,school,Section d'enseignement général et professionnel adapté du Collège Guillaume Apollinaire
48.8498294,2.3196734000000014,school,Section d'enseignement professionnel du Lycée polyvalent privé Albert de Mun
48.857952899999994,2.3083224999999996,school,École élémentaire privée The Lennen Bilingual School
48.847282500000006,2.2907865,school,École Jeannine Manuel (Lycée général privé)
48.856091400000004,2.3029730999999978,school,École du Champ de Mars (École secondaire privée)
48.84401989999999,2.2844803999999956,school,École maternelle Lacordaire
48.850873299999996,2.297262599999999,school,École maternelle Cardinal Amette
