latitude,longitude,category,name
38.71757553189672,-9.170562494843045,school,Escola Básica Manuel da Maia
38.69874279725062,-9.19499325783236,school,Colégio Dom Nuno Álvares Pereira
38.70652157160126,-9.180011921926866,school,Escola Básica Raúl Lino
38.70685010850963,-9.187440078323544,school,Escola Básica Francisco de Arruda
38.70917784824858,-9.167797861983818,school,IDN
38.70915691589287,-9.171000448163712,school,Escola Básica Fernanda de Castro
38.77320184262712,-9.171074678983905,school,Real Colégio de Portugal
38.74711308956559,-9.136162104857853,school,Escola Básica Teixeira de Pascoais
38.74445753577598,-9.135216758376414,school,Escola Básica Luís de Camões
38.74050920789295,-9.140295990157977,school,Escola Primária 154 Norte
38.73907260523785,-9.139626692387882,school,Escola Básica de São João de Deus
38.73031272562605,-9.142867139433937,school,Escola Secundária Camões
38.77493347472922,-9.154262784992843,school,Escola Básica do Alto do Lumiar
38.76996592195412,-9.16252231689027,school,Escola Secundária do Lumiar
38.78279925781014,-9.149936776195823,school,Escola Básica da Alta de Lisboa
38.747585027024265,-9.182479062864612,school,Externato Marista de Lisboa
38.749066042840084,-9.18151912550738,school,Escola Básica Professor Delfim Santos
38.716088624846634,-9.150695551927594,school,Instituto Britânico
38.71037447464902,-9.145157250583212,school,Escola Básica Gaivotas
38.7353333325206,-9.1458258221527,school,Colégio Académico
38.73446903885946,-9.1377300883402,school,Escola Básica O Leão de Arroios
38.73002250037699,-9.149455740445124,school,Escola Profissional de Comunicação e Imagem
38.72027202501119,-9.138258722074868,school,Escola Básica n.º 1 de Lisboa
38.74767641433768,-9.194027203038498,school,Escola Secundária José Gomes Ferreira
38.74896744377793,-9.194261014309063,school,Escola Básica Pedro de Santarém
38.74919838183793,-9.195731916803554,school,Escola Básica da Quinta de Marrocos
38.73647567126302,-9.12704108292204,school,"Escola Artística António Arroio, Lisboa"
38.739920380279024,-9.139490248882614,school,Escola Básica e Secundária Dona Filipa de Lencastre
38.729691144356934,-9.146050768133877,school,"Escola Profissional de Artes, Tecnologias e Desporto"
38.760399882336706,-9.20914149885711,school,Escola Básica de Alfornelos
38.7325524461388,-9.212506534441754,school,Escola Luís Madureira
38.755551450130724,-9.144398324138649,school,Escola Básica Eugénio dos Santos
38.751490627428375,-9.134943260957671,school,Queen Elizabeth's School
38.72673864486661,-9.127644850430347,school,Escola Básica Nuno Gonçalves
38.726507732602705,-9.130880991146277,school,Escola Secundária Dona Luísa de Gusmão
38.77317727107233,-9.157535321724911,school,Colégio de São João de Brito
38.79073244688231,-9.152166721630962,school,Escola Básica 1 das Galinheiras
38.73514970216778,-9.120729479481168,school,Escola Básica Engenheiro Duarte Pacheco
38.73983771566747,-9.121763980068684,school,Escola Básica das Olaias
38.73524675509472,-9.130087736412626,school,Escola Básica Actor Vale
38.71613089854568,-9.127425560898178,school,Escola Básica e Secundária Gil Vicente
38.699295792267954,-9.206529761086314,school,Centro Cultural Casa Piano
38.75236150957554,-9.153624967075883,school,Colégio Moderno
38.75316882346237,-9.154185231675564,school,"Jardim Infantil ""Pestalozzi"""
38.74662628051917,-9.144779708119275,school,Escola Básica do Bairro de São Miguel
38.75812405041428,-9.182945434923159,school,Colégio Militar
38.7093114544672,-9.22594898227704,school,Escola Secundária de Miraflores
38.76555511238889,-9.181915331515535,school,Jardim de infância da Horta Nova de Telheiras
38.765980901541994,-9.182157484915697,school,Escola Básica Prista Monteiro
38.76288650427444,-9.181856646767372,school,Externato da Luz
38.75938396759519,-9.186522119738726,school,Escola Básica da Luz-Carnide
38.75031751982686,-9.145873305869552,school,Escola Básica dos Coruchéus
38.781698959930935,-9.1120537916597,school,Escola Básica da Portela
38.75229715279573,-9.123834215520029,school,Escola Básica Luiza Neto Jorge
38.744124756493925,-9.120730845480853,school,Escola Básica do Bairro do Armador
38.71224889730931,-9.149267905846775,school,Escola Básica e Secundária Passos Manuel
38.761057815635624,-9.153275233346786,school,Colégio de Santa Doroteia
38.776312656501325,-9.116240291803104,school,Escola Básica de Santa Maria dos Olivais
38.77074085195399,-9.110456280665733,school,Escola Básica de Piscinas
38.79326077166288,-9.096571970228215,school,Colégio Pedro Arrupe
38.773825289787105,-9.173717204938482,school,Colégio Manuel Bernardes
38.78539826190384,-9.097148908661017,school,Colégio Oriente
38.778268875167434,-9.093573373505349,school,Escola Básica Vasco da Gama
38.73332172911946,-9.21410517883421,school,Escola Básica Almeida Garrett
38.75397000951032,-9.147141852822953,school,Escola Básica Santo António
38.77517750055435,-9.14990676787933,school,Escola Básica Padre José Manuel Rocha e Melo
38.762710499284736,-9.167851335595364,school,Escola Básica de Telheiras
38.75140009707993,-9.112626283708307,school,Escola Secundária Dom Dinis
38.71271912068829,-9.201765820935492,school,Escola Básica Professor Manuel Sérgio
38.7347829386749,-9.159071505599368,school,Escola Básica Marquesa de Alorna
38.737977445857695,-9.129353586483004,school,"Colégio ""O Pelicano"""
38.73549295837362,-9.135800937155963,school,Colégio do Sagrado Coração de Maria
38.791489101354365,-9.150263044385122,school,Escola Básica Maria da Luz de Deus Ramos
38.75763892041344,-9.135585980083818,school,Escola Secundária Padre António Vieira
38.75267401572777,-9.135248854994655,school,Escola Básica Almirante Gago Coutinho
38.755969764674354,-9.137416509772114,school,Escola Básica de São João de Brito
38.7512768995828,-9.141140189708024,school,Escola Secundária Rainha Dona Leonor
38.759745970449785,-9.151498481934416,school,Colégio São Vicente de Paulo
38.756363619093364,-9.125340063977916,school,Colégio Valsassina
38.79814586217739,-9.147616143261693,school,Escola Básica da Quinta das Mós
38.75336634460385,-9.111368682877591,school,Escola Básica Manuel Teixeira Gomes
38.75502073535548,-9.098318827452248,school,Escola Básica do Parque das Nações
38.75609080294867,-9.167340533216093,school,Escola Básica Dom Luís da Cunha
38.76409078264196,-9.111414025858663,school,Escola Secundária Eça de Queirós
38.72115947172947,-9.128892412108799,school,Escola Básica Natália Correia
38.72601887987673,-9.116830638497149,school,Escola Profissional de Hotelaria e Turismo de Lisboa
38.748953672344385,-9.150271600756588,school,Escola Artística do Instituto Gregoriano de Lisboa
38.7339448225039,-9.113865449312653,school,Escola Básica e Secundária Luís António Verney
38.740693287682824,-9.11106323473468,school,Escola Básica de Marvila
38.71382160900732,-9.145462283858226,school,Escola Básica Padre Abel Varzim
38.713354477382495,-9.132741906512917,school,Escola Básica 1 Castelo
38.721919207234656,-9.116438086611543,school,Escola Básica Professor Oliveira Marques
38.71400295506499,-9.167668417392722,school,Oficinas de São José
38.76122323541139,-9.115673298872393,school,Escola Básica dos Olivais
